Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20,05:00,08h 40m,INR 641,24 Seats available,"3.0
25",https://www.redbus.in/bus-tickets/shimla-to-manali,Shimla to Manali
HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,7 Seats available,"3.9
164",https://www.redbus.in/bus-tickets/shimla-to-manali,Shimla to Manali
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,INR 799,1 Seat available,"4.5
86",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,01:20,06h 40m,675,7 Seats available,"4.7
27",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,INR 800,9 Seats available,"4.6
20",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:55,01:05,06h 10m,INR 499,25 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:00,00:55,05h 55m,1018,18 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,1043,10 Seats available,"4.8
22",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:45,02:05,06h 20m,630,5 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,01:15,06h 00m,836,9 Seats available,"4.8
58",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:25,01:45,05h 20m,809,20 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,INR 599,9 Seats available,"4.7
58",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,665,8 Seats available,"4.1
22",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:05,01:30,05h 25m,875,8 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,01:00,05h 30m,739,10 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,INR 1100,6 Seats available,"4.9
18",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:30,05h 45m,INR 739,15 Seats available,"4.9
6",https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,04:00,07h 00m,904,33 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
Royal Safari India Travels,A/C Seater Push Back (2+2),21:00,04:00,07h 00m,1356,32 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,05:20,05h 50m,485,11 Seats available,"4.7
480",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:00,06h 10m,INR 499,5 Seats available,"4.7
388",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,06:00,06h 15m,INR 549,13 Seats available,"4.7
385",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 499,11 Seats available,"4.7
360",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,06:30,08h 15m,495,28 Seats available,"3.6
78",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,481,22 Seats available,"3.6
69",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,481,28 Seats available,"3.7
211",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:25,08h 40m,539,26 Seats available,3.2,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Kohli Tour & Travellers,VE A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,INR 749,41 Seats available,New,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,07:00,07h 01m,1100,30 Seats available,"1.9
9",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,07:00,07h 05m,1137,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:57,07:00,07h 03m,1137,31 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:45,07:00,07h 15m,INR 297,34 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),23:20,06:00,06h 40m,1350,32 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:00,05h 00m,999,29 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,07:15,09h 15m,INR 499,21 Seats available,"2.2
25",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,08:00,08h 01m,629,39 Seats available,2.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,999,31 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Om Sidh Express,Volvo A/C (2+2),23:15,06:00,06h 45m,569,41 Seats available,3.4,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:15,07h 00m,1483,17 Seats available,3.4,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,INR 432,35 Seats available,"4.5
24",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,INR 227,31 Seats available,"4.8
93",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:25,02h 55m,INR 499,27 Seats available,"4.7
29",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,INR 499,31 Seats available,"4.9
13",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:10,02h 40m,INR 227,31 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,00:15,02h 55m,INR 500,39 Seats available,4.1,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:55,03h 25m,495,22 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,00:05,02h 45m,INR 500,37 Seats available,4.1,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,589,23 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,01:45,03h 45m,713,22 Seats available,"4.7
23",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,01:30,02h 40m,INR 739,15 Seats available,3.2,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,01:30,02h 30m,875,14 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,02:05,02h 50m,630,5 Seats available,4.8,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:20,01:45,02h 25m,809,20 Seats available,3.9,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,798,16 Seats available,4.5,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06:45,07h 45m,495,20 Seats available,"4.8
159",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,06:30,07h 30m,760,16 Seats available,"4.6
136",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,06:20,07h 45m,539,21 Seats available,"4.6
138",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,INR 599,34 Seats available,"4.2
135",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,INR 399,40 Seats available,"4.4
284",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,486,18 Seats available,"3.9
32",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,06:00,08h 40m,570,35 Seats available,"3.7
31",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,529,38 Seats available,"3.7
38",https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:35,07h 05m,INR 500,29 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),23:00,05:55,06h 55m,INR 475.24,34 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Here Bus,AC Seater (2+2),22:25,05:10,06h 45m,2314,45 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Metahills holidays,Scania A/C Semi Sleeper (2+2),22:30,05:36,07h 06m,INR 1699,25 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:20,07:15,07h 55m,INR 450,47 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Royal Safari India Travels,A/C Seater Push Back (2+2),22:30,05:25,06h 55m,INR 760.95,20 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,08:30,17h 30m,INR 907,34 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1024,A/C Executive (2+3),16:20,08:35,16h 15m,INR 1062,42 Seats available,"3.4
77",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,INR 799,32 Seats available,"4.5
145",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:05,07h 07m,INR 599,28 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:25,07h 27m,INR 599,28 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,INR 925,36 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,495,22 Seats available,"4.7
169",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,05:10,07h 20m,503,28 Seats available,"4.6
156",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,INR 599,24 Seats available,"4.2
211",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,06:40,07h 00m,713,22 Seats available,"4.6
93",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:45,05:00,06h 15m,589,23 Seats available,"4.2
33",https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,INR 665.71,36 Seats available,2.7,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,04:50,06h 25m,INR 500,33 Seats available,4.1,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Here Bus,AC Seater (2+2),21:30,05:30,08h 00m,2314,45 Seats available,4.0,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),15:30,22:20,06h 50m,INR 475.24,24 Seats available,2.7,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,INR 699,7 Seats available,"4.5
495",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,05:15,10h 35m,949,7 Seats available,"4.2
313",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:45,06:30,10h 45m,630,2 Seats available,"4.8
121",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,INR 799,10 Seats available,"4.5
416",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06:00,10h 45m,836,9 Seats available,"4.8
377",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,1025,10 Seats available,"4.9
656",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:55,05:30,10h 35m,INR 699,24 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:15,07:30,11h 15m,INR 699,10 Seats available,"4.9
12",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,809,29 Seats available,"4.3
288",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,05:30,09h 45m,INR 739,15 Seats available,"4.0
52",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,739,3 Seats available,"4.4
85",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:00,05:35,10h 35m,1018,18 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 1100,6 Seats available,"4.6
327",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
FlixBus,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,INR 569.64,5 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,INR 899,1 Seat available,"4.5
300",https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:25,10:30,12h 05m,INR 347,30 Seats available,"5.0
26",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,09:55,11h 55m,540,18 Seats available,"4.7
476",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,07:00,12h 15m,INR 297,34 Seats available,"4.9
44",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
AdIntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:50,10:15,11h 25m,INR 599,23 Seats available,"4.5
308",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,08:30,12h 00m,540,8 Seats available,"4.7
352",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),23:14,10:33,11h 19m,INR 590,18 Seats available,"4.8
691",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,INR 599,14 Seats available,"4.5
565",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
AdPAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30,08:30,11h 00m,584,35 Seats available,"3.7
91",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,08:00,11h 30m,INR 599,22 Seats available,"4.7
580",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:30,11h 30m,INR 599,28 Seats available,"4.6
549",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:00,11:50,12h 50m,1166,40 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,11:30,12h 45m,540,30 Seats available,"4.5
555",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),18:45,06:45,12h 00m,566,20 Seats available,"4.7
471",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,09:10,12h 10m,540,32 Seats available,"4.6
561",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),21:55,09:10,11h 15m,INR 599,26 Seats available,"4.6
441",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:30,08:25,10h 55m,INR 599,31 Seats available,"4.3
388",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),22:00,09:19,11h 19m,INR 600,38 Seats available,"4.6
667",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:30,09:00,11h 30m,540,25 Seats available,"4.9
29",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,06:00,11h 30m,INR 649,12 Seats available,"4.7
591",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:00,09:05,10h 05m,539,27 Seats available,"4.2
107",https://www.redbus.in/bus-tickets/delhi-to-manali,Delhi to Manali
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45,04:30,08h 45m,INR 545,27 Seats available,"3.0
13",https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,20:45,04:30,07h 45m,INR 495,27 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:10,07h 40m,INR 818,35 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,22:30,06:35,08h 05m,INR 495,39 Seats available,"2.0
12",https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,10:00,16h 10m,INR 876,34 Seats available,"4.2
51",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 590,A/C Executive (2+3),19:00,10:15,15h 15m,INR 1062,41 Seats available,"2.9
67",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1704,16 Seats available,"3.8
90",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 907,32 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,INR 641,26 Seats available,"3.6
16",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,25 Seats available,"4.0
118",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,06:35,09h 05m,INR 583,35 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,06:00,09h 30m,INR 699,7 Seats available,"4.2
72",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,855,28 Seats available,"4.8
303",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05:45,09h 45m,789,14 Seats available,"4.8
352",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,06:20,09h 35m,INR 899,13 Seats available,"4.7
233",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:00,09h 50m,INR 999,7 Seats available,"4.8
286",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:15,07:30,09h 15m,863,8 Seats available,"4.9
170",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,06:00,09h 25m,836,9 Seats available,"4.9
168",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,06:00,09h 45m,1025,10 Seats available,"4.8
100",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
